"40;""services"";""divorced"";""unknown"";""no"";""yes"";""yes"";""telephone"";""jun"";""wed"";26;29;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
"28;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";203;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
"30;""services"";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";138;5;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
"25;""blue-collar"";""single"";""basic.4y"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";107;19;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
"45;""blue-collar"";""married"";""basic.9y"";""unknown"";""no"";""no"";""telephone"";""jun"";""wed"";409;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
"40;""admin."";""single"";""university.degree"";""no"";""no"";""yes"";""telephone"";""jun"";""wed"";48;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
"37;""admin."";""married"";""university.degree"";""unknown"";""yes"";""no"";""telephone"";""jun"";""wed"";83;10;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
"45;""blue-collar"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""jun"";""wed"";199;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
"49;""blue-collar"";""divorced"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""jun"";""wed"";122;5;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
"42;""blue-collar"";""married"";""basic.6y"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";218;7;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
"35;""admin."";""single"";""high.school"";""unknown"";""yes"";""no"";""telephone"";""jun"";""wed"";93;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
"50;""blue-collar"";""divorced"";""basic.4y"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";222;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
"56;""blue-collar"";""divorced"";""basic.4y"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";378;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
"43;""blue-collar"";""married"";""basic.9y"";""unknown"";""yes"";""no"";""telephone"";""jun"";""wed"";93;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
"35;""management"";""single"";""unknown"";""no"";""unknown"";""unknown"";""telephone"";""jun"";""wed"";514;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
"53;""unknown"";""married"";""high.school"";""unknown"";""no"";""no"";""telephone"";""jun"";""wed"";89;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
"30;""self-employed"";""single"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";58;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
"32;""entrepreneur"";""married"";""high.school"";""unknown"";""no"";""no"";""telephone"";""jun"";""wed"";850;8;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
"32;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";307;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.958;5228.1;""no"""
"40;""admin."";""married"";""high.school"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";89;6;999;0;""nonexistent"";1.4;94.465;-41.8;4.958;5228.1;""no"""
"38;""blue-collar"";""married"";""basic.6y"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";71;12;999;0;""nonexistent"";1.4;94.465;-41.8;4.958;5228.1;""no"""
"54;""housemaid"";""divorced"";""unknown"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";52;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.958;5228.1;""no"""
"59;""technician"";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";136;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.958;5228.1;""no"""
"45;""blue-collar"";""divorced"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";542;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.958;5228.1;""no"""
"40;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";265;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.958;5228.1;""no"""
"27;""student"";""single"";""high.school"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";84;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.958;5228.1;""no"""
"55;""retired"";""divorced"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";410;16;999;0;""nonexistent"";1.4;94.465;-41.8;4.958;5228.1;""no"""
