"76;""retired"";""divorced"";""basic.4y"";""no"";""no"";""no"";""cellular"";""sep"";""tue"";221;1;999;0;""nonexistent"";-3.4;92.379;-29.8;0.788;5017.5;""no"""
"39;""self-employed"";""divorced"";""high.school"";""no"";""no"";""no"";""cellular"";""sep"";""tue"";261;1;3;1;""success"";-3.4;92.379;-29.8;0.788;5017.5;""yes"""
"30;""self-employed"";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""sep"";""tue"";169;1;999;0;""nonexistent"";-3.4;92.379;-29.8;0.788;5017.5;""yes"""
"29;""self-employed"";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""sep"";""tue"";445;2;999;0;""nonexistent"";-3.4;92.379;-29.8;0.788;5017.5;""yes"""
"63;""retired"";""married"";""unknown"";""no"";""yes"";""yes"";""cellular"";""sep"";""tue"";167;1;999;1;""failure"";-3.4;92.379;-29.8;0.788;5017.5;""no"""
"43;""technician"";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""sep"";""tue"";260;1;3;1;""success"";-3.4;92.379;-29.8;0.788;5017.5;""yes"""
"75;""retired"";""married"";""unknown"";""no"";""no"";""no"";""cellular"";""sep"";""tue"";191;1;999;1;""failure"";-3.4;92.379;-29.8;0.788;5017.5;""yes"""
"24;""student"";""single"";""basic.9y"";""no"";""unknown"";""unknown"";""cellular"";""sep"";""tue"";137;1;999;0;""nonexistent"";-3.4;92.379;-29.8;0.788;5017.5;""yes"""
"71;""retired"";""married"";""basic.4y"";""no"";""no"";""no"";""cellular"";""sep"";""tue"";76;1;999;0;""nonexistent"";-3.4;92.379;-29.8;0.788;5017.5;""no"""
"39;""self-employed"";""divorced"";""high.school"";""no"";""no"";""no"";""cellular"";""sep"";""tue"";108;2;3;1;""success"";-3.4;92.379;-29.8;0.788;5017.5;""yes"""
"18;""student"";""single"";""unknown"";""no"";""no"";""no"";""telephone"";""sep"";""tue"";401;2;999;0;""nonexistent"";-3.4;92.379;-29.8;0.788;5017.5;""no"""
"30;""self-employed"";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""sep"";""tue"";191;1;999;0;""nonexistent"";-3.4;92.379;-29.8;0.788;5017.5;""no"""
"35;""services"";""married"";""high.school"";""no"";""no"";""no"";""cellular"";""sep"";""tue"";421;2;3;1;""success"";-3.4;92.379;-29.8;0.788;5017.5;""no"""
"34;""technician"";""married"";""professional.course"";""no"";""yes"";""yes"";""telephone"";""sep"";""tue"";376;2;999;0;""nonexistent"";-3.4;92.379;-29.8;0.788;5017.5;""yes"""
"53;""technician"";""married"";""unknown"";""no"";""no"";""no"";""cellular"";""sep"";""wed"";121;2;999;0;""nonexistent"";-3.4;92.379;-29.8;0.781;5017.5;""no"""
"30;""admin."";""married"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""sep"";""wed"";475;5;999;0;""nonexistent"";-3.4;92.379;-29.8;0.781;5017.5;""yes"""
"69;""retired"";""married"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""sep"";""wed"";71;1;5;1;""success"";-3.4;92.379;-29.8;0.781;5017.5;""no"""
"58;""retired"";""married"";""basic.4y"";""no"";""no"";""no"";""cellular"";""sep"";""wed"";394;1;999;0;""nonexistent"";-3.4;92.379;-29.8;0.781;5017.5;""yes"""
"58;""retired"";""married"";""basic.4y"";""no"";""no"";""no"";""telephone"";""sep"";""wed"";180;1;999;0;""nonexistent"";-3.4;92.379;-29.8;0.781;5017.5;""no"""
"36;""services"";""married"";""high.school"";""no"";""yes"";""yes"";""cellular"";""sep"";""wed"";569;3;999;0;""nonexistent"";-3.4;92.379;-29.8;0.781;5017.5;""yes"""
"78;""unknown"";""married"";""unknown"";""no"";""yes"";""no"";""cellular"";""sep"";""wed"";95;1;999;0;""nonexistent"";-3.4;92.379;-29.8;0.781;5017.5;""no"""
"78;""unknown"";""married"";""unknown"";""no"";""yes"";""no"";""cellular"";""sep"";""wed"";234;1;999;1;""failure"";-3.4;92.379;-29.8;0.781;5017.5;""yes"""
"46;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""sep"";""wed"";408;1;999;0;""nonexistent"";-3.4;92.379;-29.8;0.781;5017.5;""yes"""
"91;""retired"";""married"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""sep"";""wed"";837;1;999;2;""failure"";-3.4;92.379;-29.8;0.781;5017.5;""no"""
"62;""retired"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""sep"";""wed"";105;3;999;1;""failure"";-3.4;92.379;-29.8;0.781;5017.5;""no"""
