"47;""unknown"";""married"";""unknown"";""unknown"";""yes"";""no"";""cellular"";""aug"";""tue"";104;3;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"58;""retired"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""tue"";90;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"38;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""tue"";19;11;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"51;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""tue"";69;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"41;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""tue"";127;4;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"38;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""tue"";122;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"51;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""tue"";179;11;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"46;""admin."";""married"";""basic.9y"";""no"";""yes"";""yes"";""cellular"";""aug"";""tue"";160;4;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"55;""retired"";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""aug"";""tue"";106;4;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"60;""management"";""married"";""university.degree"";""unknown"";""yes"";""no"";""cellular"";""aug"";""tue"";66;14;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"36;""housemaid"";""married"";""basic.4y"";""no"";""unknown"";""unknown"";""cellular"";""aug"";""tue"";23;14;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"40;""technician"";""divorced"";""professional.course"";""no"";""unknown"";""unknown"";""cellular"";""aug"";""tue"";69;3;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"48;""housemaid"";""married"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""aug"";""tue"";137;3;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"47;""self-employed"";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""tue"";109;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"40;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""tue"";435;3;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"55;""services"";""married"";""high.school"";""unknown"";""yes"";""no"";""cellular"";""aug"";""tue"";209;3;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"49;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""tue"";958;5;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""yes"""
"54;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""aug"";""tue"";110;3;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"56;""services"";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""aug"";""tue"";170;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"47;""self-employed"";""married"";""university.degree"";""no"";""unknown"";""unknown"";""cellular"";""aug"";""tue"";95;4;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"33;""technician"";""married"";""professional.course"";""unknown"";""yes"";""no"";""cellular"";""aug"";""tue"";731;7;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""yes"""
"50;""admin."";""divorced"";""high.school"";""no"";""no"";""no"";""cellular"";""aug"";""tue"";664;9;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""yes"""
"56;""admin."";""divorced"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""tue"";479;4;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"31;""technician"";""divorced"";""high.school"";""no"";""yes"";""no"";""cellular"";""aug"";""tue"";254;3;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"38;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""tue"";427;12;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"59;""housemaid"";""married"";""basic.4y"";""unknown"";""no"";""no"";""cellular"";""aug"";""tue"";77;6;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"50;""blue-collar"";""married"";""basic.9y"";""unknown"";""yes"";""no"";""cellular"";""aug"";""tue"";60;4;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"49;""services"";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""aug"";""tue"";49;9;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
"38;""technician"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""tue"";102;5;999;0;""nonexistent"";1.4;93.444;-36.1;4.965;5228.1;""no"""
