"32;""services"";""married"";""high.school"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";97;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"52;""housemaid"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";92;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"39;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";337;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"47;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";955;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"29;""services"";""single"";""high.school"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";1018;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""yes"""
"46;""management"";""married"";""basic.6y"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";90;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"34;""services"";""single"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";729;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"35;""technician"";""single"";""high.school"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";159;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"30;""technician"";""divorced"";""professional.course"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";330;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"31;""entrepreneur"";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";130;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"37;""blue-collar"";""married"";""basic.9y"";""no"";""unknown"";""unknown"";""telephone"";""jun"";""thu"";94;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"40;""admin."";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";314;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"47;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""jun"";""thu"";74;5;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"43;""admin."";""married"";""professional.course"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";193;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"30;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";53;29;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"41;""services"";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";231;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"46;""admin."";""divorced"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";353;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"32;""technician"";""married"";""professional.course"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";805;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"47;""entrepreneur"";""married"";""professional.course"";""unknown"";""unknown"";""unknown"";""telephone"";""jun"";""thu"";19;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"32;""services"";""single"";""basic.6y"";""no"";""unknown"";""unknown"";""telephone"";""jun"";""thu"";131;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"37;""entrepreneur"";""married"";""basic.9y"";""no"";""yes"";""yes"";""telephone"";""jun"";""thu"";102;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"27;""blue-collar"";""single"";""basic.9y"";""no"";""no"";""yes"";""telephone"";""jun"";""thu"";869;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"39;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";65;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"56;""technician"";""married"";""professional.course"";""unknown"";""yes"";""no"";""telephone"";""jun"";""thu"";150;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"39;""management"";""divorced"";""university.degree"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";91;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"35;""blue-collar"";""married"";""basic.6y"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";144;7;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"36;""management"";""divorced"";""professional.course"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";115;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"49;""technician"";""married"";""university.degree"";""no"";""yes"";""yes"";""telephone"";""jun"";""thu"";460;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"40;""entrepreneur"";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";561;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"34;""blue-collar"";""divorced"";""professional.course"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";884;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""yes"""
"51;""unemployed"";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";93;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"38;""entrepreneur"";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";989;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"37;""admin."";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";209;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"51;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";295;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"34;""admin."";""single"";""basic.9y"";""unknown"";""yes"";""no"";""telephone"";""jun"";""thu"";319;6;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"47;""admin."";""married"";""unknown"";""unknown"";""yes"";""yes"";""telephone"";""jun"";""thu"";323;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"38;""management"";""married"";""high.school"";""unknown"";""no"";""yes"";""telephone"";""jun"";""thu"";70;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
"43;""services"";""married"";""basic.9y"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";110;17;999;0;""nonexistent"";1.4;94.465;-41.8;4.866;5228.1;""no"""
