"46;""entrepreneur"";""married"";""professional.course"";""no"";""no"";""no"";""telephone"";""may"";""wed"";86;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"44;""unknown"";""married"";""basic.6y"";""no"";""no"";""no"";""telephone"";""may"";""wed"";254;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"37;""blue-collar"";""single"";""high.school"";""no"";""yes"";""yes"";""telephone"";""may"";""wed"";131;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"26;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""may"";""wed"";239;4;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"47;""blue-collar"";""married"";""basic.6y"";""unknown"";""no"";""no"";""telephone"";""may"";""wed"";207;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"36;""blue-collar"";""married"";""high.school"";""unknown"";""no"";""no"";""telephone"";""may"";""wed"";713;4;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"28;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""telephone"";""may"";""wed"";165;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"50;""admin."";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""may"";""wed"";260;5;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"32;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""no"";""telephone"";""may"";""wed"";923;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""yes"""
"54;""technician"";""married"";""professional.course"";""no"";""yes"";""no"";""telephone"";""may"";""wed"";150;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"37;""services"";""married"";""basic.6y"";""no"";""no"";""no"";""telephone"";""may"";""wed"";155;4;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"46;""entrepreneur"";""married"";""university.degree"";""unknown"";""no"";""no"";""telephone"";""may"";""wed"";433;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"49;""admin."";""divorced"";""high.school"";""no"";""yes"";""no"";""telephone"";""may"";""wed"";202;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"33;""services"";""married"";""high.school"";""unknown"";""no"";""no"";""telephone"";""may"";""wed"";227;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"55;""technician"";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""may"";""wed"";214;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"40;""admin."";""single"";""unknown"";""unknown"";""yes"";""no"";""telephone"";""may"";""wed"";30;12;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"50;""blue-collar"";""divorced"";""high.school"";""no"";""no"";""no"";""telephone"";""may"";""wed"";206;6;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"36;""admin."";""married"";""university.degree"";""no"";""yes"";""yes"";""telephone"";""may"";""wed"";362;5;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"35;""admin."";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""may"";""wed"";15;19;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"39;""self-employed"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""may"";""wed"";315;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"44;""blue-collar"";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""may"";""wed"";250;4;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"30;""technician"";""married"";""professional.course"";""no"";""no"";""no"";""telephone"";""may"";""wed"";700;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"40;""blue-collar"";""married"";""basic.6y"";""no"";""no"";""no"";""telephone"";""may"";""wed"";154;5;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"29;""entrepreneur"";""married"";""basic.6y"";""no"";""yes"";""no"";""telephone"";""may"";""wed"";190;5;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"34;""blue-collar"";""married"";""basic.6y"";""no"";""no"";""no"";""telephone"";""may"";""wed"";20;8;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"47;""blue-collar"";""married"";""unknown"";""unknown"";""yes"";""no"";""telephone"";""may"";""wed"";191;6;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"58;""admin."";""divorced"";""university.degree"";""no"";""yes"";""yes"";""telephone"";""may"";""wed"";363;6;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"43;""blue-collar"";""single"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""may"";""wed"";339;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"37;""services"";""married"";""high.school"";""no"";""yes"";""yes"";""telephone"";""may"";""wed"";521;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""yes"""
"37;""technician"";""married"";""professional.course"";""unknown"";""no"";""no"";""telephone"";""may"";""wed"";135;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"34;""admin."";""single"";""university.degree"";""no"";""no"";""yes"";""telephone"";""may"";""wed"";110;4;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"36;""technician"";""married"";""professional.course"";""no"";""no"";""no"";""telephone"";""may"";""wed"";142;10;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"48;""blue-collar"";""married"";""basic.9y"";""unknown"";""yes"";""no"";""telephone"";""may"";""wed"";173;6;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"59;""admin."";""single"";""professional.course"";""no"";""no"";""no"";""telephone"";""may"";""wed"";291;4;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"32;""technician"";""married"";""professional.course"";""no"";""no"";""no"";""telephone"";""may"";""wed"";293;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"28;""services"";""married"";""high.school"";""unknown"";""yes"";""no"";""telephone"";""may"";""wed"";322;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"53;""unemployed"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""may"";""wed"";339;10;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"50;""blue-collar"";""married"";""basic.4y"";""no"";""no"";""no"";""telephone"";""may"";""wed"";304;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"42;""blue-collar"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""may"";""wed"";526;8;999;0;""nonexistent"";1.1;93.994;-36.4;4.858;5191;""no"""
"45;""technician"";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""may"";""fri"";78;9;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
"39;""admin."";""single"";""unknown"";""no"";""no"";""yes"";""telephone"";""may"";""fri"";219;4;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
"38;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""may"";""fri"";72;5;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
"37;""blue-collar"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""may"";""fri"";72;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
"57;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""may"";""fri"";42;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
"48;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""no"";""telephone"";""may"";""fri"";407;14;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
"27;""services"";""married"";""high.school"";""unknown"";""no"";""no"";""telephone"";""may"";""fri"";136;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
"38;""blue-collar"";""single"";""high.school"";""unknown"";""yes"";""no"";""telephone"";""may"";""fri"";158;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
"35;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""may"";""fri"";405;5;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
"46;""technician"";""single"";""university.degree"";""no"";""yes"";""no"";""telephone"";""may"";""fri"";417;6;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
"40;""blue-collar"";""single"";""unknown"";""unknown"";""yes"";""no"";""telephone"";""may"";""fri"";48;5;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
"38;""housemaid"";""married"";""basic.6y"";""unknown"";""yes"";""no"";""telephone"";""may"";""fri"";201;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
"28;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""may"";""fri"";101;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
"56;""blue-collar"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""may"";""fri"";214;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
"34;""technician"";""single"";""professional.course"";""no"";""no"";""no"";""telephone"";""may"";""fri"";350;5;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
"39;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""may"";""fri"";433;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
